DAYOFWEEK,MONTH,LOCATION,LATITUDE,LONGITUDE,CRIMECAT
2,10,NAS ST. POLY,8.507164,8.520902,2
6,11,STUDENT VILLAGE,8.503164,8.500314,11
6,1,LAVISTA,8.544621,8.533711,2
1,10,STUDENT VILLAGE,8.503164,8.500314,11
4,6,LAFIA EAST,8.490988,8.527665,13
1,11,NAS ST. POLY,8.507164,8.520902,5
1,1,NAS ST. POLY,8.507164,8.520902,11
4,4,STUDENT VILLAGE,8.503164,8.500314,1
4,11,POST OFFICE,8.496123,8.516234,9
4,12,STUDENT VILLAGE,8.503164,8.500314,11
3,1,STUDENT VILLAGE,8.503164,8.500314,11
1,12,NAS ST. POLY,8.507164,8.520902,5
5,9,NAS ST. POLY,8.507164,8.520902,7
6,5,STUDENT VILLAGE,8.503164,8.500314,13
6,10,STUDENT VILLAGE,8.503164,8.500314,12
4,1,STUDENT VILLAGE,8.503164,8.500314,11
4,10,NAS ST. POLY,8.507164,8.520902,2
1,5,NAS ST. POLY,8.507164,8.520902,5
6,7,LAVISTA,8.544621,8.533711,5
2,9,SANDAJI STREET,8.3031,8.322,11
1,5,STUDENT VILLAGE,8.503164,8.500314,1
0,2,NAS ST. POLY,8.507164,8.520902,5
4,2,POST OFFICE,8.496123,8.516234,9
4,6,NAS ST. POLY,8.507164,8.520902,13
0,2,STUDENT VILLAGE,8.503164,8.500314,4
5,5,NAS ST. POLY,8.507164,8.520902,11
3,10,STUDENT VILLAGE,8.503164,8.500314,11
4,12,MODERN MARKET,8.491388,8.528523,2
3,5,MILLIONAIRES QUARTERS,8.516451,8.520237,11
3,11,NAS ST. POLY,8.507164,8.520902,2
2,6,POST OFFICE,8.496123,8.516234,5
1,2,STUDENT VILLAGE,8.503164,8.500314,11
0,1,LAFIA EAST,8.490988,8.527665,1
5,9,LAFIA EAST,8.490988,8.527665,13
0,2,STUDENT VILLAGE,8.503164,8.500314,11
6,8,LAVISTA,8.544621,8.533711,5
4,2,MODERN MARKET,8.491388,8.528523,5
0,12,NAS ST. POLY,8.507164,8.520902,5
1,8,SANDAJI STREET,8.3031,8.322,11
1,11,DUNAMA,8.523524,8.522714,5
4,6,NAS ST. POLY,8.507164,8.520902,13
0,10,STUDENT VILLAGE,8.503164,8.500314,13
6,7,POST OFFICE,8.496123,8.516234,11
4,2,POST OFFICE,8.496123,8.516234,9
3,9,LAVISTA,8.544621,8.533711,2
5,6,LAVISTA,8.544621,8.533711,5
4,11,LAVISTA,8.544621,8.533711,5
3,5,NAS ST. POLY,8.507164,8.520902,11
6,2,NAS ST. POLY,8.507164,8.520902,5
4,12,OLD TOMATO MARKET,8.2935,8.3112,5
5,10,STUDENT VILLAGE,8.503164,8.500314,11
5,5,STUDENT VILLAGE,8.503164,8.500314,5
5,6,LAFIA EAST,8.490988,8.527665,13
2,10,NAS ST. POLY,8.507164,8.520902,7
3,6,NAS ST. POLY,8.507164,8.520902,8
4,8,LAFIA EAST,8.490988,8.527665,5
0,12,NAS ST. POLY,8.507164,8.520902,13
0,1,NAS ST. POLY,8.507164,8.520902,2
1,1,STUDENT VILLAGE,8.503164,8.500314,11
5,9,STUDENT VILLAGE,8.503164,8.500314,12
6,9,LAVISTA,8.544621,8.533711,2
2,7,NAS ST. POLY,8.507164,8.520902,3
3,6,NAS ST. POLY,8.507164,8.520902,11
5,7,NAS ST. POLY,8.507164,8.520902,11
4,1,LAFIA EAST,8.490988,8.527665,2
3,2,NAS ST. POLY,8.507164,8.520902,13
4,5,NAS ST. POLY,8.507164,8.520902,7
2,1,LAFIA EAST,8.490988,8.527665,12
5,7,POST OFFICE,8.496123,8.516234,11
3,10,LAFIA EAST,8.490988,8.527665,9
1,7,NAS ST. POLY,8.507164,8.520902,11
1,6,DUNAMA,8.523524,8.522714,9
3,10,NAS ST. POLY,8.507164,8.520902,7
5,9,NAS ST. POLY,8.507164,8.520902,11
4,6,LAVISTA,8.544621,8.533711,5
1,7,NAS ST. POLY,8.507164,8.520902,11
4,2,PROJECT QUARTERS,8.44235,8.43324,11
4,2,NAS ST. POLY,8.507164,8.520902,1
5,4,STUDENT VILLAGE,8.503164,8.500314,11
4,7,NAS ST. POLY,8.507164,8.520902,5
0,11,PROJECT QUARTERS,8.44235,8.43324,5
3,2,STUDENT VILLAGE,8.503164,8.500314,7
2,2,NAS ST. POLY,8.507164,8.520902,2
4,12,MODERN MARKET,8.491388,8.528523,5
1,7,STUDENT VILLAGE,8.503164,8.500314,11
0,8,LAVISTA,8.544621,8.533711,7
1,2,LAVISTA,8.544621,8.533711,11
4,8,POST OFFICE,8.496123,8.516234,11
1,11,NAS ST. POLY,8.507164,8.520902,7
5,10,NAS ST. POLY,8.507164,8.520902,12
4,6,PROJECT QUARTERS,8.44235,8.43324,3
1,10,STUDENT VILLAGE,8.503164,8.500314,1
4,7,NAS ST. POLY,8.507164,8.520902,2
0,7,NAS ST. POLY,8.507164,8.520902,1
3,5,NAS ST. POLY,8.507164,8.520902,11
2,9,MODERN MARKET,8.491388,8.528523,9
1,8,STUDENT VILLAGE,8.503164,8.500314,3
6,7,STUDENT VILLAGE,8.503164,8.500314,11
3,2,NAS ST. POLY,8.507164,8.520902,11
6,7,LAFIA EAST,8.490988,8.527665,5
3,8,NAS ST. POLY,8.507164,8.520902,11
5,10,SANDAJI STREET,8.3031,8.322,13
2,7,NAS ST. POLY,8.507164,8.520902,2
4,2,NAS ST. POLY,8.507164,8.520902,11
4,12,STUDENT VILLAGE,8.503164,8.500314,2
2,11,LAVISTA,8.544621,8.533711,13
3,2,TUNDUN AMBA,8.2856,8.3018,11
3,8,NAS ST. POLY,8.507164,8.520902,2
4,2,STUDENT VILLAGE,8.503164,8.500314,7
2,2,LAVISTA,8.544621,8.533711,5
1,5,LAFIA EAST,8.490988,8.527665,13
0,9,STUDENT VILLAGE,8.503164,8.500314,5
1,6,PROJECT QUARTERS,8.44235,8.43324,11
5,9,TUNDUN GWANDARA,8.3033,8.3313,2
2,2,LAVISTA,8.544621,8.533711,2
0,2,LAVISTA,8.544621,8.533711,5
2,8,PROJECT QUARTERS,8.44235,8.43324,3
1,7,NAS ST. POLY,8.507164,8.520902,3
3,10,POST OFFICE,8.496123,8.516234,11
4,4,POST OFFICE,8.496123,8.516234,12
4,7,POST OFFICE,8.496123,8.516234,5
4,12,POST OFFICE,8.496123,8.516234,11
3,7,STUDENT VILLAGE,8.503164,8.500314,11
6,10,STUDENT VILLAGE,8.503164,8.500314,11
1,7,LAVISTA,8.544621,8.533711,5
0,7,DUNAMA,8.523524,8.522714,5
4,2,NAS ST. POLY,8.507164,8.520902,11
4,7,POST OFFICE,8.496123,8.516234,3
0,1,STUDENT VILLAGE,8.503164,8.500314,11
4,7,POST OFFICE,8.496123,8.516234,11
3,6,STUDENT VILLAGE,8.503164,8.500314,11
3,9,POST OFFICE,8.496123,8.516234,11
3,6,NAS ST. POLY,8.507164,8.520902,2
6,1,POST OFFICE,8.496123,8.516234,9
2,11,POST OFFICE,8.496123,8.516234,11
5,1,WORKERS VILLAGE,8.485263,8.504512,2
2,10,LAVISTA,8.544621,8.533711,5
6,11,POST OFFICE,8.496123,8.516234,11
5,7,STUDENT VILLAGE,8.503164,8.500314,1
6,1,MODERN MARKET,8.491388,8.528523,2
2,1,NAS ST. POLY,8.507164,8.520902,2
0,11,POST OFFICE,8.496123,8.516234,11
6,12,POST OFFICE,8.496123,8.516234,3
0,10,DUNAMA,8.523524,8.522714,5
1,2,NAS ST. POLY,8.507164,8.520902,5
3,11,LAVISTA,8.544621,8.533711,5
3,1,NAS ST. POLY,8.507164,8.520902,2
1,5,PROJECT QUARTERS,8.44235,8.43324,9
3,12,LAVISTA,8.544621,8.533711,5
5,1,NAS ST. POLY,8.507164,8.520902,2
1,10,POST OFFICE,8.496123,8.516234,9
5,12,DUNAMA,8.523524,8.522714,11
5,9,POST OFFICE,8.496123,8.516234,3
4,2,POST OFFICE,8.496123,8.516234,9
1,4,STUDENT VILLAGE,8.503164,8.500314,5
2,9,NAS ST. POLY,8.507164,8.520902,5
5,1,POST OFFICE,8.496123,8.516234,12
4,7,STUDENT VILLAGE,8.503164,8.500314,13
6,1,POST OFFICE,8.496123,8.516234,11
3,1,STUDENT VILLAGE,8.503164,8.500314,2
5,6,STUDENT VILLAGE,8.503164,8.500314,11
3,12,POST OFFICE,8.496123,8.516234,12
6,10,MILLIONAIRES QUARTERS,8.516451,8.520237,11
6,8,POST OFFICE,8.496123,8.516234,1
3,5,NAS ST. POLY,8.507164,8.520902,13
3,9,STUDENT VILLAGE,8.503164,8.500314,12
1,2,NAS ST. POLY,8.507164,8.520902,5
5,12,NAS ST. POLY,8.507164,8.520902,13
4,2,NAS ST. POLY,8.507164,8.520902,11
2,1,POST OFFICE,8.496123,8.516234,11
1,7,STUDENT VILLAGE,8.503164,8.500314,13
2,2,OLD TOMATO MARKET,8.2935,8.3112,3
3,8,STUDENT VILLAGE,8.503164,8.500314,1
5,9,LAFIA EMIRS PALACE,8.49059,8.512862,11
0,7,NAS ST. POLY,8.507164,8.520902,11
5,11,NAS ST. POLY,8.507164,8.520902,13
2,5,POST OFFICE,8.496123,8.516234,7
4,11,POST OFFICE,8.496123,8.516234,7
4,12,POST OFFICE,8.496123,8.516234,11
4,8,MODERN MARKET,8.491388,8.528523,2
0,4,POST OFFICE,8.496123,8.516234,5
4,1,LAFIA EAST,8.490988,8.527665,11
3,2,WORKERS VILLAGE,8.485263,8.504512,7
2,11,NAS ST. POLY,8.507164,8.520902,5
1,2,NAS ST. POLY,8.507164,8.520902,2
3,2,NAS ST. POLY,8.507164,8.520902,13
3,4,POST OFFICE,8.496123,8.516234,7
2,7,NAS ST. POLY,8.507164,8.520902,7
5,2,LAVISTA,8.544621,8.533711,7
2,8,NAS ST. POLY,8.507164,8.520902,13
4,6,NAS ST. POLY,8.507164,8.520902,12
4,12,NAS ST. POLY,8.507164,8.520902,2
5,10,NAS ST. POLY,8.507164,8.520902,11
0,8,MODERN MARKET,8.491388,8.528523,2
2,10,STUDENT VILLAGE,8.503164,8.500314,5
1,12,STUDENT VILLAGE,8.503164,8.500314,2
3,5,PROJECT QUARTERS,8.44235,8.43324,9
1,11,POST OFFICE,8.496123,8.516234,11
2,9,NAS ST. POLY,8.507164,8.520902,12
0,7,LAFIA EAST,8.490988,8.527665,5
3,6,STUDENT VILLAGE,8.503164,8.500314,1
3,12,STUDENT VILLAGE,8.503164,8.500314,5
2,1,WORKERS VILLAGE,8.485263,8.504512,3
4,4,POST OFFICE,8.496123,8.516234,2
1,7,MODERN MARKET,8.491388,8.528523,5
1,10,NAS ST. POLY,8.507164,8.520902,5
4,1,LAVISTA,8.544621,8.533711,2
4,6,LAVISTA,8.544621,8.533711,2
4,12,NAS ST. POLY,8.507164,8.520902,7
6,7,STUDENT VILLAGE,8.503164,8.500314,11
5,12,MODERN MARKET,8.491388,8.528523,11
0,11,POST OFFICE,8.496123,8.516234,11
2,5,STUDENT VILLAGE,8.503164,8.500314,13
2,1,NAS ST. POLY,8.507164,8.520902,5
0,6,LAVISTA,8.544621,8.533711,5
2,8,POST OFFICE,8.496123,8.516234,11
0,6,POST OFFICE,8.496123,8.516234,3
2,1,LAFIA EAST,8.490988,8.527665,11
5,1,NAS ST. POLY,8.507164,8.520902,1
3,2,STUDENT VILLAGE,8.503164,8.500314,11
2,1,LAVISTA,8.544621,8.533711,13
6,7,NAS ST. POLY,8.507164,8.520902,112
4,5,POST OFFICE,8.496123,8.516234,13
3,2,STUDENT VILLAGE,8.503164,8.500314,5
6,12,PROJECT QUARTERS,8.44235,8.43324,3
6,10,LAFIA EAST,8.490988,8.527665,5
1,10,NAS ST. POLY,8.507164,8.520902,11
2,9,PROJECT QUARTERS,8.44235,8.43324,11
2,5,POST OFFICE,8.496123,8.516234,13
3,8,STUDENT VILLAGE,8.503164,8.500314,11
4,4,NAS ST. POLY,8.507164,8.520902,7
2,12,DUNAMA,8.523524,8.522714,9
2,10,POST OFFICE,8.496123,8.516234,5
5,11,STUDENT VILLAGE,8.503164,8.500314,12
1,1,MODERN MARKET,8.491388,8.528523,2
0,2,STUDENT VILLAGE,8.503164,8.500314,5
6,12,POST OFFICE,8.496123,8.516234,11
2,1,POST OFFICE,8.496123,8.516234,2
6,4,LAVISTA,8.544621,8.533711,5
2,11,MILLIONAIRES QUARTERS,8.516451,8.520237,11
2,8,POST OFFICE,8.496123,8.516234,3
3,4,NAS ST. POLY,8.507164,8.520902,3
2,7,NAS ST. POLY,8.507164,8.520902,13
0,8,WORKERS VILLAGE,8.485263,8.504512,5
0,10,POST OFFICE,8.496123,8.516234,5
0,2,STUDENT VILLAGE,8.503164,8.500314,1
3,2,LAFIA EAST,8.490988,8.527665,5
4,12,NAS ST. POLY,8.507164,8.520902,2
5,4,NAS ST. POLY,8.507164,8.520902,11
5,7,LAFIA EAST,8.490988,8.527665,5
6,9,LAVISTA,8.544621,8.533711,11
3,5,STUDENT VILLAGE,8.503164,8.500314,11
4,2,STUDENT VILLAGE,8.503164,8.500314,11
2,1,NAS ST. POLY,8.507164,8.520902,5
6,2,STUDENT VILLAGE,8.503164,8.500314,11
4,2,STUDENT VILLAGE,8.503164,8.500314,1
4,2,NAS ST. POLY,8.507164,8.520902,5
3,7,LAFIA EAST,8.490988,8.527665,13
0,7,NAS ST. POLY,8.507164,8.520902,3
4,1,NAS ST. POLY,8.507164,8.520902,5
5,5,NAS ST. POLY,8.507164,8.520902,7
2,12,LAVISTA,8.544621,8.533711,2
2,12,STUDENT VILLAGE,8.503164,8.500314,1
4,9,NAS ST. POLY,8.507164,8.520902,7
1,7,POST OFFICE,8.496123,8.516234,5
4,9,PROJECT QUARTERS,8.44235,8.43324,11
1,6,NAS ST. POLY,8.507164,8.520902,11
1,4,POST OFFICE,8.496123,8.516234,11
3,11,PROJECT QUARTERS,8.44235,8.43324,3
1,1,STUDENT VILLAGE,8.503164,8.500314,1
1,7,NAS ST. POLY,8.507164,8.520902,11
1,1,POST OFFICE,8.496123,8.516234,2
1,2,MILLIONAIRES QUARTERS,8.516451,8.520237,11
4,5,WORKERS VILLAGE,8.485263,8.504512,2
4,1,STUDENT VILLAGE,8.503164,8.500314,1
6,12,POST OFFICE,8.496123,8.516234,11
5,7,NAS ST. POLY,8.507164,8.520902,6
2,8,NAS ST. POLY,8.507164,8.520902,11
6,5,PROJECT QUARTERS,8.44235,8.43324,3
4,12,NAS ST. POLY,8.507164,8.520902,2
1,2,MODERN MARKET,8.491388,8.528523,2
0,12,NAS ST. POLY,8.507164,8.520902,2
0,8,LAVISTA,8.544621,8.533711,5
2,2,NAS ST. POLY,8.507164,8.520902,11
5,2,NAS ST. POLY,8.507164,8.520902,11
0,12,NAS ST. POLY,8.507164,8.520902,7
0,5,STUDENT VILLAGE,8.503164,8.500314,2
0,1,LAVISTA,8.544621,8.533711,5
5,10,POST OFFICE,8.496123,8.516234,11
5,4,POST OFFICE,8.496123,8.516234,3
5,2,WORKERS VILLAGE,8.485263,8.504512,2
6,11,POST OFFICE,8.496123,8.516234,11
3,10,POST OFFICE,8.496123,8.516234,13
1,1,STUDENT VILLAGE,8.503164,8.500314,5
6,10,PROJECT QUARTERS,8.44235,8.43324,3
6,9,DUNAMA,8.523524,8.522714,11
2,12,PROJECT QUARTERS,8.44235,8.43324,12
3,2,POST OFFICE,8.496123,8.516234,5
3,6,PROJECT QUARTERS,8.44235,8.43324,5
4,8,NAS ST. POLY,8.507164,8.520902,7
1,2,MODERN MARKET,8.491388,8.528523,12
5,7,WORKERS VILLAGE,8.485263,8.504512,11
2,5,PROJECT QUARTERS,8.44235,8.43324,3
0,9,WORKERS VILLAGE,8.485263,8.504512,5
6,12,SANDAJI STREET,8.3031,8.322,11
5,2,LAVISTA,8.544621,8.533711,7
0,1,STUDENT VILLAGE,8.503164,8.500314,11
5,6,LAVISTA,8.544621,8.533711,11
4,12,NAS ST. POLY,8.507164,8.520902,1
0,1,LAFIA EAST,8.490988,8.527665,7
4,9,LAFIA EAST,8.490988,8.527665,9
6,4,STUDENT VILLAGE,8.503164,8.500314,5
1,4,PROJECT QUARTERS,8.44235,8.43324,11
2,5,PROJECT QUARTERS,8.44235,8.43324,11
6,12,STUDENT VILLAGE,8.503164,8.500314,11
1,11,POST OFFICE,8.496123,8.516234,7
3,1,LAVISTA,8.544621,8.533711,5
3,1,STUDENT VILLAGE,8.503164,8.500314,5
4,2,WORKERS VILLAGE,8.485263,8.504512,1
4,2,TUNDUN AMBA,8.2856,8.3018,5
0,10,PROJECT QUARTERS,8.44235,8.43324,11
0,12,NAS ST. POLY,8.507164,8.520902,2
5,7,NAS ST. POLY,8.507164,8.520902,5
4,2,STUDENT VILLAGE,8.503164,8.500314,5
3,10,PROJECT QUARTERS,8.44235,8.43324,9
6,10,POST OFFICE,8.496123,8.516234,11
6,9,POST OFFICE,8.496123,8.516234,5
0,7,SANDAJI STREET,8.3031,8.322,2
3,8,LAVISTA,8.544621,8.533711,5
4,11,POST OFFICE,8.496123,8.516234,5
1,8,STUDENT VILLAGE,8.503164,8.500314,11
4,10,STUDENT VILLAGE,8.503164,8.500314,11
6,2,STUDENT VILLAGE,8.503164,8.500314,5
4,10,PROJECT QUARTERS,8.44235,8.43324,3
0,7,DUNAMA,8.523524,8.522714,3
4,2,NAS ST. POLY,8.507164,8.520902,11
4,12,MODERN MARKET,8.491388,8.528523,2
6,11,STUDENT VILLAGE,8.503164,8.500314,11
3,2,STUDENT VILLAGE,8.503164,8.500314,7
4,2,NAS ST. POLY,8.507164,8.520902,11
3,8,STUDENT VILLAGE,8.503164,8.500314,11
1,5,WORKERS VILLAGE,8.485263,8.504512,5
4,6,NAS ST. POLY,8.507164,8.520902,1
0,7,NAS ST. POLY,8.507164,8.520902,3
1,4,WORKERS VILLAGE,8.485263,8.504512,11
1,11,NAS ST. POLY,8.507164,8.520902,11
0,1,POST OFFICE,8.496123,8.516234,3
5,7,NAS ST. POLY,8.507164,8.520902,2
5,6,NAS ST. POLY,8.507164,8.520902,7
6,9,NAS ST. POLY,8.507164,8.520902,11
4,9,POST OFFICE,8.496123,8.516234,5
1,2,LAVISTA,8.544621,8.533711,11
1,12,TUNDUN AMBA,8.2856,8.3018,5
0,10,POST OFFICE,8.496123,8.516234,13
0,4,NAS ST. POLY,8.507164,8.520902,5
1,7,POST OFFICE,8.496123,8.516234,5
1,12,POST OFFICE,8.496123,8.516234,13
0,4,STUDENT VILLAGE,8.503164,8.500314,1
4,6,MODERN MARKET,8.491388,8.528523,7
1,2,STUDENT VILLAGE,8.503164,8.500314,112
3,10,LAFIA EAST,8.490988,8.527665,13
1,6,NAS ST. POLY,8.507164,8.520902,3
4,1,PROJECT QUARTERS,8.44235,8.43324,2
1,1,POST OFFICE,8.496123,8.516234,13
5,4,NAS ST. POLY,8.507164,8.520902,13
0,5,PROJECT QUARTERS,8.44235,8.43324,11
1,2,MODERN MARKET,8.491388,8.528523,5
0,10,PROJECT QUARTERS,8.44235,8.43324,9
1,1,STUDENT VILLAGE,8.503164,8.500314,2
2,2,NAS ST. POLY,8.507164,8.520902,1
1,11,PROJECT QUARTERS,8.44235,8.43324,11
6,2,NAS ST. POLY,8.507164,8.520902,2
5,7,NAS ST. POLY,8.507164,8.520902,8
3,2,LAFIA EAST,8.490988,8.527665,12
6,7,NAS ST. POLY,8.507164,8.520902,5
0,1,STUDENT VILLAGE,8.503164,8.500314,11
2,5,LAFIA EAST,8.490988,8.527665,13
3,2,POST OFFICE,8.496123,8.516234,5
2,1,NAS ST. POLY,8.507164,8.520902,11
5,2,NAS ST. POLY,8.507164,8.520902,1
2,1,POST OFFICE,8.496123,8.516234,6
1,12,STUDENT VILLAGE,8.503164,8.500314,5
4,2,STUDENT VILLAGE,8.503164,8.500314,5
4,11,NAS ST. POLY,8.507164,8.520902,1
2,9,POST OFFICE,8.496123,8.516234,11
2,1,NAS ST. POLY,8.507164,8.520902,112
6,12,STUDENT VILLAGE,8.503164,8.500314,11
6,12,NAS ST. POLY,8.507164,8.520902,1
2,2,NAS ST. POLY,8.507164,8.520902,11
6,8,POST OFFICE,8.496123,8.516234,5
2,11,POST OFFICE,8.496123,8.516234,12
3,1,NAS ST. POLY,8.507164,8.520902,3
3,2,LAFIA EAST,8.490988,8.527665,11
0,7,WORKERS VILLAGE,8.485263,8.504512,5
0,5,DUNAMA,8.523524,8.522714,9
0,6,POST OFFICE,8.496123,8.516234,11
4,6,NAS ST. POLY,8.507164,8.520902,112
6,10,STUDENT VILLAGE,8.503164,8.500314,2
4,4,NAS ST. POLY,8.507164,8.520902,11
3,2,NAS ST. POLY,8.507164,8.520902,2
5,7,POST OFFICE,8.496123,8.516234,3
2,1,STUDENT VILLAGE,8.503164,8.500314,5
6,2,POST OFFICE,8.496123,8.516234,13
2,4,NAS ST. POLY,8.507164,8.520902,3
2,8,PROJECT QUARTERS,8.44235,8.43324,5
3,8,POST OFFICE,8.496123,8.516234,5
4,10,STUDENT VILLAGE,8.503164,8.500314,5
3,7,LAVISTA,8.544621,8.533711,13
0,11,LAFIA EAST,8.490988,8.527665,11
3,4,PROJECT QUARTERS,8.44235,8.43324,5
3,8,POST OFFICE,8.496123,8.516234,11
2,10,SANDAJI STREET,8.3031,8.322,12
3,4,STUDENT VILLAGE,8.503164,8.500314,11
2,7,POST OFFICE,8.496123,8.516234,5
3,9,STUDENT VILLAGE,8.503164,8.500314,3
4,5,POST OFFICE,8.496123,8.516234,13
6,9,TUNDUN GWANDARA,8.3033,8.3313,5
4,12,LAVISTA,8.544621,8.533711,5
0,7,NAS ST. POLY,8.507164,8.520902,9
6,10,SANDAJI STREET,8.3031,8.322,11
4,11,LAFIA EAST,8.490988,8.527665,11
5,9,POST OFFICE,8.496123,8.516234,3
5,10,LAVISTA,8.544621,8.533711,5
0,4,NAS ST. POLY,8.507164,8.520902,13
1,6,NAS ST. POLY,8.507164,8.520902,13
6,8,PROJECT QUARTERS,8.44235,8.43324,9
6,8,POST OFFICE,8.496123,8.516234,13
4,12,POST OFFICE,8.496123,8.516234,13
0,12,POST OFFICE,8.496123,8.516234,11
1,9,LAVISTA,8.544621,8.533711,2
6,7,POST OFFICE,8.496123,8.516234,11
5,7,DUNAMA,8.523524,8.522714,3
2,5,NAS ST. POLY,8.507164,8.520902,2
5,10,MODERN MARKET,8.491388,8.528523,5
5,4,LAVISTA,8.544621,8.533711,2
6,10,STUDENT VILLAGE,8.503164,8.500314,12
4,5,DUNAMA,8.523524,8.522714,1
3,11,PROJECT QUARTERS,8.44235,8.43324,7
4,12,STUDENT VILLAGE,8.503164,8.500314,11
0,1,STUDENT VILLAGE,8.503164,8.500314,11
5,10,POST OFFICE,8.496123,8.516234,11
6,11,POST OFFICE,8.496123,8.516234,5
4,10,PROJECT QUARTERS,8.44235,8.43324,11
2,9,NAS ST. POLY,8.507164,8.520902,12
0,11,STUDENT VILLAGE,8.503164,8.500314,1
2,11,POST OFFICE,8.496123,8.516234,12
5,10,LAFIA EAST,8.490988,8.527665,11
0,8,PROJECT QUARTERS,8.44235,8.43324,11
6,7,POST OFFICE,8.496123,8.516234,9
0,5,STUDENT VILLAGE,8.503164,8.500314,7
5,11,NAS ST. POLY,8.507164,8.520902,1
0,10,LAVISTA,8.544621,8.533711,11
2,5,LAVISTA,8.544621,8.533711,5
6,1,POST OFFICE,8.496123,8.516234,7
4,9,NAS ST. POLY,8.507164,8.520902,11
5,7,NAS ST. POLY,8.507164,8.520902,7
5,1,POST OFFICE,8.496123,8.516234,5
6,4,DUNAMA,8.523524,8.522714,3
2,12,STUDENT VILLAGE,8.503164,8.500314,11
4,11,LAFIA EAST,8.490988,8.527665,5
4,7,NAS ST. POLY,8.507164,8.520902,11
2,5,NAS ST. POLY,8.507164,8.520902,5
2,8,WORKERS VILLAGE,8.485263,8.504512,12
0,7,POST OFFICE,8.496123,8.516234,11
6,11,NAS ST. POLY,8.507164,8.520902,13
2,7,NAS ST. POLY,8.507164,8.520902,5
3,6,DUNAMA,8.523524,8.522714,7
5,7,MODERN MARKET,8.491388,8.528523,5
3,11,NAS ST. POLY,8.507164,8.520902,11
3,5,PROJECT QUARTERS,8.44235,8.43324,11
0,1,STUDENT VILLAGE,8.503164,8.500314,5
2,7,POST OFFICE,8.496123,8.516234,13
3,5,NAS ST. POLY,8.507164,8.520902,12
5,12,STUDENT VILLAGE,8.503164,8.500314,5
0,7,POST OFFICE,8.496123,8.516234,11
2,11,PROJECT QUARTERS,8.44235,8.43324,3
1,1,LAFIA EAST,8.490988,8.527665,5
1,10,PROJECT QUARTERS,8.44235,8.43324,11
2,11,STUDENT VILLAGE,8.503164,8.500314,11
0,9,POST OFFICE,8.496123,8.516234,11
5,9,TUNDUN GWANDARA,8.3033,8.3313,5
4,10,MODERN MARKET,8.491388,8.528523,9
2,7,STUDENT VILLAGE,8.503164,8.500314,1
4,12,LAVISTA,8.544621,8.533711,5
4,4,LAFIA EAST,8.490988,8.527665,12
5,10,POST OFFICE,8.496123,8.516234,13
3,8,NAS ST. POLY,8.507164,8.520902,7
6,10,NAS ST. POLY,8.507164,8.520902,11
4,7,POST OFFICE,8.496123,8.516234,13
1,7,NAS ST. POLY,8.507164,8.520902,5
2,11,PROJECT QUARTERS,8.44235,8.43324,11
5,7,POST OFFICE,8.496123,8.516234,13
6,6,TUNDUN AMBA,8.2856,8.3018,11
5,8,STUDENT VILLAGE,8.503164,8.500314,12
5,12,NAS ST. POLY,8.507164,8.520902,13
1,10,LAVISTA,8.544621,8.533711,5
2,6,POST OFFICE,8.496123,8.516234,11
5,5,MODERN MARKET,8.491388,8.528523,7
4,11,STUDENT VILLAGE,8.503164,8.500314,11
4,11,POST OFFICE,8.496123,8.516234,11
4,7,STUDENT VILLAGE,8.503164,8.500314,11
6,12,NAS ST. POLY,8.507164,8.520902,11
2,11,STUDENT VILLAGE,8.503164,8.500314,1
1,5,DUNAMA,8.523524,8.522714,11
3,12,LAVISTA,8.544621,8.533711,12
0,11,WORKERS VILLAGE,8.485263,8.504512,5
3,10,NAS ST. POLY,8.507164,8.520902,7
2,5,LAVISTA,8.544621,8.533711,12
6,5,NAS ST. POLY,8.507164,8.520902,11
2,10,WORKERS VILLAGE,8.485263,8.504512,5
1,8,NAS ST. POLY,8.507164,8.520902,5
3,12,WORKERS VILLAGE,8.485263,8.504512,5
2,6,PROJECT QUARTERS,8.44235,8.43324,3
1,10,NAS ST. POLY,8.507164,8.520902,5
5,6,POST OFFICE,8.496123,8.516234,4
2,7,LAFIA EAST,8.490988,8.527665,5
4,12,STUDENT VILLAGE,8.503164,8.500314,5
5,8,PROJECT QUARTERS,8.44235,8.43324,11
6,7,PROJECT QUARTERS,8.44235,8.43324,11
0,4,POST OFFICE,8.496123,8.516234,13
2,4,POST OFFICE,8.496123,8.516234,13
4,5,TUNDUN AMBA,8.2856,8.3018,9
0,10,POST OFFICE,8.496123,8.516234,5
0,1,NAS ST. POLY,8.507164,8.520902,13
2,12,STUDENT VILLAGE,8.503164,8.500314,7
1,1,LAVISTA,8.544621,8.533711,11
6,5,LAVISTA,8.544621,8.533711,12
5,7,POST OFFICE,8.496123,8.516234,9
2,10,STUDENT VILLAGE,8.503164,8.500314,11
1,8,TUNDUN AMBA,8.2856,8.3018,1
6,11,POST OFFICE,8.496123,8.516234,13
5,7,PROJECT QUARTERS,8.44235,8.43324,11
5,9,WORKERS VILLAGE,8.485263,8.504512,1
5,12,POST OFFICE,8.496123,8.516234,12
5,5,TUNDUN AMBA,8.2856,8.3018,11
1,4,POST OFFICE,8.496123,8.516234,11
5,10,LAVISTA,8.544621,8.533711,5
0,10,POST OFFICE,8.496123,8.516234,7
6,10,POST OFFICE,8.496123,8.516234,11
0,4,PROJECT QUARTERS,8.44235,8.43324,3
